product_name,mrp,price,pdp_url,brand_name,product_category,retailer,description,rating,review_count,style_attributes,total_sizes,available_size,color
MATERNITY Criss Cross Knickers, $20.00, $20.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-criss-cross-knickers-6744809,US TOPSHOP,Lingerie,Topshop US,"These feminine black knickers for maternity features a criss cross detailing that adds a stylish hint to your under layer. Pair with the matching criss cross bra for a polished co-ord. 78% Polyamide, 22% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10,12","4,6,8,10,12",BLACK
Floral Lace Triangle Bra, $35.00, $35.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/floral-lace-triangle-bra-thong-set-6614015,US TOPSHOP,Lingerie,Topshop US,"In an appealing burnt orange tint, this low rise floral lace thong and matching non-padded triangle bra will add colour to your lingerie draw. 90% Polyamide, 10% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,8,10,12",
Floral Lace Thong, $20.00, $20.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/floral-lace-triangle-bra-thong-set-6614015,US TOPSHOP,Lingerie,Topshop US,"In an appealing burnt orange tint, this low rise floral lace thong and matching non-padded triangle bra will add colour to your lingerie draw. 90% Polyamide, 10% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",
Mesh French Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/mesh-french-knickers-6764085,US TOPSHOP,Lingerie,Topshop US,"Indulge your playful side with these sheer mesh french knickers, complete with a lace trim. A flattering cut at the back makes these the perfect pants for any occasion. 88% Polyester, 12% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","4,6,10,12",RASPBERRY
Floral Lace Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/floral-lace-thong-5718670,US TOPSHOP,Lingerie,Topshop US,"Keep slinky silhouettes seam-free with this lace thong underneath. A semi-sheer style with a low rise waist. 89% Polyamide, 11% Elastane. Machine wash.",3,1,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",BLACK
Embroidered Bralet, $45.00, $45.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/embroidered-bralet-6688829,US TOPSHOP,Lingerie,Topshop US,"Fall in love with this elegant black bralet complete with gorgeous floral lace embroidery. Styled with strap detail at the front, underwired cups and adjustable straps, it's finished with multiple hook and eye fastenings. 84% Polyamide, 16% Elastane. Machine wash.",NULL,NULL,NULL,"32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D","32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D",BLACK
Padded Lace Triangle Bra, $30.00, $30.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/padded-lace-triangle-bra-6765320,US TOPSHOP,Lingerie,Topshop US,"In a dark nude shade, this elegant padded lace triangle bra boasts a contrast waistband, racerback and adjustable straps. 89% Nylon, 11% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",Dark Nude
Lace Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-thong-6542989,US TOPSHOP,Lingerie,Topshop US,"Bubblegum pink lace thong. 89% Nylon, 11% Elastane. Machine wash.",1,1,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12",Bubblegum Pi
Branded Jersey Crop Top, $15.00, $15.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/topshop-branded-jersey-crop-top-mini-knickers-set-6833496,US TOPSHOP,Lingerie,Topshop US,"This simple black lingerie set features a branded jersey crop top and matching jersey mini knickers. 93% Cotton, 7% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12",
Branded Jersey Mini Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/topshop-branded-jersey-crop-top-mini-knickers-set-6833496,US TOPSHOP,Lingerie,Topshop US,"This simple black lingerie set features a branded jersey crop top and matching jersey mini knickers. 93% Cotton, 7% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12",
V-Back Mesh Insert Bra by Ivy Park, $36.00, $36.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/v-back-mesh-insert-bra-by-ivy-park-5476225,US TOPSHOP,Lingerie,Topshop US,"This bra top comes designed with a sheer mesh panel to the back for ventilation, while a power mesh lining and flat-locked contour seam provide a supportive and streamlined shape. Crafted for performance, the technical make ensures a quick drying and durable finish. Finished with a statement Ivy Park logo to the chest it can be worn alone or layered underneath one of our signature tanks. By Ivy Park. 92% Polyester, 8% Elastane. Machine wash. Model's height is 5' 9""",5,2,NULL,"XXS,XS,S,M,L,XL","XXS,XS,M,L,XL",Grey Marl
Branded Jersey Crop Bra, $12.00, $12.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/branded-jersey-crop-bra-6553122,US TOPSHOP,Lingerie,Topshop US,"Pink jersey cropped bra with black perforated branded underband detail. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","4,6,8,12",Pink
Triangle Bra, $30.00, $30.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/triangle-bra-6531296,US TOPSHOP,Lingerie,Topshop US,"Teal triangle bra with geometric lace. 87% Nylon, 13% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,14",TEAL
Embroidered Mini Knickers, $20.00, $20.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/embroidered-mini-knickers-6765296,US TOPSHOP,Lingerie,Topshop US,"In a black mesh design, these flattering mini knickers come in a pretty embroidered floral design. 86% Polyamide, 14% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12",BLACK
Colour Block Cross Back Bra by Ivy Park, $45.00, $45.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/colour-block-cross-back-bra-by-ivy-park-6642164,US TOPSHOP,Lingerie,Topshop US,"In a striking colour-block design with a tonal logo waistband, this Ivy Park sports bra is so good your can wear it as outerwear. This mid-impact style is made from breathable, quick-drying fabric that wicks sweat away from the body - you'll feel fresh and comfortable throughout your workout. It's complete with a power mesh lining, crossover straps and open back detail. 79% Polyester, 21% Elastane. Machine wash.",NULL,NULL,NULL,"XXS,XS,S,M,L,XL","XXS,XS,S,M,L,XL",MULTI
Lace Triangle Bra, $30.00, $30.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-triangle-bra-6584097,US TOPSHOP,Lingerie,Topshop US,"Add a colour pop to your underwear drawer with this chartreuse lace triangle bra with charcoal contrast waistband. Complete the look with the matching knickers. 85% Nylon, 15% Elastane. Machine wash.",5,1,NULL,"2,4,6,8,10,12,14","2,4,8,12",CHARTREUSE
Cotton Triangle Bra, $40.00, $40.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/cotton-frill-bra-and-tanga-knickers-set-6622346,US TOPSHOP,Lingerie,Topshop US,A set of flattering white cotton tanga mini knickers and matching frilly bra set. 100% Cotton. Machine wash.,NULL,NULL,NULL,"2,4,6,8,10,12",8,
Floral Print Bird Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/floral-print-bird-thong-6764361,US TOPSHOP,Lingerie,Topshop US,"Blue thong with foral bird print. 86% Polyamide, 14% Elastane. Machine wash.",5,1,NULL,"2,4,6,8,10,12","2,10",BLUE
Cotton Tanga Mini Knickers, $20.00, $20.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/cotton-frill-bra-and-tanga-knickers-set-6622346,US TOPSHOP,Lingerie,Topshop US,A set of flattering white cotton tanga mini knickers and matching frilly bra set. 100% Cotton. Machine wash.,NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",
ELLE Bralet, $45.00, $45.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/bralet-and-knickers-set-6656590,US TOPSHOP,Lingerie,Topshop US,"Bralet and knickers set. 96% Polyester, 4% Elastane. Machine wash.",NULL,NULL,NULL,"32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D","32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C",
Satin High Waisted Knickers, $22.00, $22.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/bralet-and-knickers-set-6656590,US TOPSHOP,Lingerie,Topshop US,"Bralet and knickers set. 96% Polyester, 4% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10",
Sporty Branded Bra, $20.00, $20.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/sporty-branded-bra-and-thong-set-6564783,US TOPSHOP,Lingerie,Topshop US,"Add a sporty feel to your lingerie collection with this comfy bra and thong duo. Each piece features subtle 'Topshop' branding. 49% Polyamide, 39% Polyester, 12% Elastane. Machine wash.",NULL,NULL,NULL,"S,M,L","S,M,L",
Sporty Branded Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/sporty-branded-bra-and-thong-set-6564783,US TOPSHOP,Lingerie,Topshop US,"Add a sporty feel to your lingerie collection with this comfy bra and thong duo. Each piece features subtle 'Topshop' branding. 49% Polyamide, 39% Polyester, 12% Elastane. Machine wash.",NULL,NULL,NULL,"S,M,L",M,
Lace Balcony Bra, $35.00, $35.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-balcony-bra-6581572,US TOPSHOP,Lingerie,Topshop US,"Aqua lace balcony bra. 89% Nylon, 11% Elastane. Machine wash.",NULL,NULL,NULL,"32A,32B,32C,32D,32DD,34A,34B,34C,34D,36A,36B,36C","32B,32C,32D,34A,34B,34C,34D,36B,36C",AQUA
Bralet by Tommy Hilfiger, $52.00, $52.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/bralet-by-tommy-hilfiger-6764097,US TOPSHOP,Lingerie,Topshop US,"Look to an iconic brand to elevate your under layers. These navy blue knickers by Tommy Hilfiger feature the label’s iconic branding to the underband. Matches with knickers. 94% Cotton, 6% Elastane. Machine wash.",NULL,NULL,NULL,"XS,S,M,L,XL","XS,S,M,L,XL",NAVY BLUE
Floral Mini Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/floral-mini-knickers-6764086,US TOPSHOP,Lingerie,Topshop US,"Cream mixed floral mini knickers. 93% Polyamide, 7% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",CREAM
Lace Plunge Bra, $35.00, $35.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-plunge-bra-6625936,US TOPSHOP,Lingerie,Topshop US,"This elegant black plunge bra has been prettified with a gorgeous lace overlay. It features underwired cups, adjustable straps and hook and eye fastenings at the back. 89% Polyamide, 11% Elastane. Machine wash.",NULL,NULL,NULL,"32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D","32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36B,36C",BLACK
Lacey Microfibre Ladypant, $8.00, $8.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lacey-microfibre-ladypant-5875484,US TOPSHOP,Lingerie,Topshop US,Low rise ladypant in smooth microfibre with lace trim. Machine wash.,NULL,NULL,NULL,"2,4,6,8,10,12",2,RED
Floral Microfibre Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/floral-microfibre-ladypant-6784205,US TOPSHOP,Lingerie,Topshop US,"These microfibre knickers come in a pastel floral print with elegant lace trims and a cute pink bow applique at the front. 89% Polyamide, 11% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",CORAL
Embroidered Mesh Triangle Bra, $40.00, $40.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/embroidered-mesh-triangle-bra-6685427,US TOPSHOP,Lingerie,Topshop US,"In a black mesh design, this flattering triangle bra come in a pretty embroidered floral design. 84% Polyamide, 16% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12",BLACK
Sporty Lace Triangle Bra, $26.00, $26.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/sporty-lace-triangle-bra-6581791,US TOPSHOP,Lingerie,Topshop US,"You don't have to be a fitness addict to love this magenta lace triangle bra with its sporty under band. Feminine and flirty, now you can embrace the sports-luxe trend in every layer. Team with the matching knicker for a stylish set. 86% Polyamide, 14% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","4,6,8,10",MAGENTA
**MATERNITY Lace and Mesh Nursing Bra, $35.00, $35.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-lace-and-mesh-nursing-bra-5408055,US TOPSHOP,Lingerie,Topshop US,"Add a fresh, feminine touch to your lingerie with this lace and mesh detail bra. With a classic hook fastening at the back and adjustable straps. Designed to wear through pregnancy and beyond . 90% Polyamide, 10% Elastane. Machine wash.",5,1,NULL,"34B,34C,34D,34DD,36B,36C,36D,36DD",36B,Pale Pink
Lace Mini Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-balcony-bra-knickers-set-6645466,US TOPSHOP,Lingerie,Topshop US,"Burnt orange lace balcony bra and knickers set. 89% Nylon, 11% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,10,12",
Popper Rib Thong Bodysuit, $26.00, $26.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/popper-rib-thong-body-6801033,US TOPSHOP,Lingerie,Topshop US,"In a deep navy shade, this popper ribbed thong bodysuit is a daring look. 94% Viscose, 6% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12",NAVY BLUE
Fishnet Bodysuit, $38.00, $38.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/fishnet-bodysuit-6764117,US TOPSHOP,Lingerie,Topshop US,"Wear your underwear as outerwear with our edgy fishnet bodysuit. Great for teaming with high-waisted skirts and shorts, this sheer black sleeveless style features a scoop neckline, a solid insert of fabric on the chest and a subtle cutaway detail. 89% Polyester, 11% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","4,6,8,10,12,14",BLACK
Little Pony Cheeky Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/little-pony-cheeky-knickers-6764112,US TOPSHOP,Lingerie,Topshop US,"Keep your underwear looking cute with these pale pink Little Pony cheeky knickers. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","10,12",PALE PINK
Padded Lace Bralet, $30.00, $30.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/padded-lace-bralet-and-thong-set-6553678,US TOPSHOP,Lingerie,Topshop US,"Burnt orange lace padded bra and thong set. 89% Nylon, 11% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,6,10",
Shark Print Boypants, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/shark-print-boypants-6556686,US TOPSHOP,Lingerie,Topshop US,"Low rise boypants with good coverage. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","4,6,8",MULTI
MATERNITY Lace And Mesh Mini Panties, $15.00, $15.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-lace-and-mesh-mini-panties-5408053,US TOPSHOP,Lingerie,Topshop US,"These pretty maternity panties come in a soft lace mesh finish, detailed with a sweet bow trim. 90% Polyamide, 10% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10,12","4,6,8,10,12",Pale Pink
Longline Padded Bralet, $30.00, $30.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/longline-padded-bralet-6688926,US TOPSHOP,Lingerie,Topshop US,"Keep your cropped styles looking luxe with this delicate lace longline padded bralet in black. We’re styling with a frill denim skirt for a look that can be transitioned from day to night. 86% Nylon, 14% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,14",BLACK
Topshop Branded Sporty Bralet, $15.00, $15.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/topshop-branded-sporty-bralet-and-knickers-set-6817470,US TOPSHOP,Lingerie,Topshop US,"This sporty lingerie set comes with Topshop branded mini knickers and a matching bralet. 93% Cotton, 7% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","6,8,10",
Topshop Branded Mini Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/topshop-branded-sporty-bralet-and-knickers-set-6817470,US TOPSHOP,Lingerie,Topshop US,"This sporty lingerie set comes with Topshop branded mini knickers and a matching bralet. 93% Cotton, 7% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12",
Floral Print Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/floral-print-thong-6549404,US TOPSHOP,Lingerie,Topshop US,"Blue floral print thong. 86% Polyamide, 14% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12",8,PALE BLUE
Sporty Lace Bralet, $30.00, $30.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/sporty-lace-bralet-6374365,US TOPSHOP,Lingerie,Topshop US,"Pretty meets sporty with this black lace non-padded bralet in black, with underwired detail for added support. 79% Polyamide, 21% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12,14",BLACK
Pineapple Print Boypants, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/pineapple-print-boypants-6553350,US TOPSHOP,Lingerie,Topshop US,"Keep your underwear looking cute with these low rise boypants with good coverage in all-over adorable pineapple print. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,12",Blue
Two Tone Lace Brazilian Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/two-tone-lace-brazilian-knickers-6451361,US TOPSHOP,Lingerie,Topshop US,"Nude two tone lace Brazilian knickers. 49% Polyamide, 36% Polyester, 15% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12,14",Nude
Underwired Lace Bra, $35.00, $35.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/underwired-lace-bra-thong-set-6645647,US TOPSHOP,Lingerie,Topshop US,"Aqua underwired lace bra and thong set. 89% Nylon, 11% Elastane. Machine wash.",NULL,NULL,NULL,"32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,32DD","32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C",
Lace Underwired Bra, $35.00 Now $10.00, $35.00 Now $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-lingerie-set-6376081,US TOPSHOP,Lingerie,Topshop US,"Lace lingerie set featuring underwired bra and semi-sheer lace thong. 89% Nylon,11% Elastane. Machine wash.",NULL,NULL,NULL,"32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D","32A,32B,32C,32D,34A,34B,34C,36B",
Floral Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/floral-thong-6581759,US TOPSHOP,Lingerie,Topshop US,"Cream vintage floral thong. 93% Polyamide, 7% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","10,12",CREAM
Lace Sporty Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-sporty-thong-6688924,US TOPSHOP,Lingerie,Topshop US,"In a pretty lace and mesh design, these charcoal knickers are finished with a contrast sporty waistband. 86% Polyamide, 14% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",CHARCOAL
Floral Lace Brazillian Knickers, $8.00, $5.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/floral-lace-brazillian-knickers-6323271,US TOPSHOP,Lingerie,Topshop US,"Floral lace goes semi-sheer and sultry with these Brazilian knickers. Comes in a low rise fit with an elastic free leg-line for a seamless fit. 85% Nylon, 15% Elastane. Machine wash.",4,1,NULL,"2,4,6,8,10,12","6,8,10,12",ROSE
Sporty Waistband Lace Mini Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/sporty-waistband-lace-mini-knickers-6764101,US TOPSHOP,Lingerie,Topshop US,"Magenta lace mini knickers with sporty waistband. 86% Polyamide, 14% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",MAGENTA
Triangle Bra by Dora Larsen, $70.00, $70.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/triangle-bra-by-dora-larsen-6594075,US TOPSHOP,Lingerie,Topshop US,"Forset green mesh, maroon elastic and pale sage lace triangle bra by Dora Larsen. 85% Nylon,15% Elastane. Machine wash.",NULL,NULL,NULL,"S,M,L","S,M,L",FOREST
Bikini Knickers by Tommy Hilfiger, $28.00, $28.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/bikini-knickers-by-tommy-hilfiger-6531803,US TOPSHOP,Lingerie,Topshop US,"Look to an iconic brand to elevate your under layers. These navy blue knickers by Tommy Hilfiger feature the label’s iconic branding to the waistband. Matches with bralet. 94% Cotton, 6% Elastane. Machine wash.",NULL,NULL,NULL,"XS,S,M,L,XL","S,XL",NAVY BLUE
Floral Lace Padded Bra, $30.00, $30.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/floral-lace-padded-bra-5943155,US TOPSHOP,Lingerie,Topshop US,"Delicate floral lace is the focus of this triangle bra. With a cool contrast underband, cross back straps and no pads for a comfortable fit. 89% Nylon, 15% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12",12,Dark Nude
Vintage Rose Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/vintage-rose-knickers-6764350,US TOPSHOP,Lingerie,Topshop US,"Navy blue lady knickers with vintage rose print. 93% Polyamide, 7% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12",6,NAVY BLUE
Flamingo Print Boypants, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/flamingo-print-boypants-6554170,US TOPSHOP,Lingerie,Topshop US,"Keep your underwear looking cute with these low rise boypants with good coverage in all-over adorable flamingo print. 95% Cotton, 5% Elastane. Machine wash.",5,1,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",MULTI
**Body by Y.A.S, $60.00, $60.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/body-by-yas-6604049,US TOPSHOP,Lingerie,Topshop US,"Black body. 92% Nylon, 8% Elastane. Machine wash.",NULL,NULL,NULL,"XS,S,M,L,XL","XS,S,M,L,XL",BLACK
Logo V-Back Mesh Bra by Ivy Park, $36.00, $36.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/logo-v-back-mesh-bra-by-ivy-park-6633617,US TOPSHOP,Lingerie,Topshop US,"This fuchsia pink mesh bra is a testament to the Ivy Park vision of fashionable sportswear with functional features. Created for mid-impact workouts, it boasts breathable, quick-drying fabric to wick sweat away from the body. Its contoured power mesh lining is underpinned by wide straps for additional support. Complete with a logo print stretch waistband, it can be worn under tops or on its own for a statement gym look. 79% Polyester, 21% Elastane. Machine wash.",NULL,NULL,NULL,"XXS,XS,S,M,L,XL","XXS,XS,S,M,L,XL",FUCHSIA
Lace Triangle Bra, $26.00, $26.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-triangle-bra-6802056,US TOPSHOP,Lingerie,Topshop US,"This elegant emerald lace triangle bra comes with a functional front clasp fastening. 89% Polyamide, 11% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","4,6,8,10",EMERALD
Pretty Lace Triangle Bra, $26.00, $26.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/pretty-lace-triangle-bra-6321835,US TOPSHOP,Lingerie,Topshop US,"Opt for a luxe but simple style with this navy blue lace triangle bra. 88% Polyamide,12% Elastane. Machine wash.",4.5,2,NULL,"2,4,6,8,10,12","2,4,6,12",NAVY BLUE
Lace Underwired Bra, $35.00, $35.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-lingerie-set-6376115,US TOPSHOP,Lingerie,Topshop US,"Lace lingerie set featuring underwired bra and semi-sheer lace thong. 89% Nylon,11% Elastane. Machine wash.",NULL,NULL,NULL,"32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D","32A,32B,34B,34C",
MATERNITY Multi Pack Knickers, $22.00, $22.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-multi-pack-knickers-6608216,US TOPSHOP,Lingerie,Topshop US,"Maternity multi pack knickers. 60% Polyamide, 32% Polyester, 8% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10,12","4,6,8,10,12",MULTI
Microfibre French Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/microfibre-french-knickers-6761447,US TOPSHOP,Lingerie,Topshop US,"Keep comfy in these low rise black microfibre knickers with medium coverage. Comes with a lace trim 92% Polyamide, 8% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8",BLACK
Ariel Boypants, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/ariel-boypants-6205718,US TOPSHOP,Lingerie,Topshop US,"Think cute prints and patterns with these comfy boypants. Crafted from a stretchy cotton blend, they feature an all-over Disney’s Ariel print with a low-rise waistband and good coverage for total comfort. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,10,12",LILAC
Beauty and the Beast Rose Boypants, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/beauty-and-the-beast-rose-boypants-6761196,US TOPSHOP,Lingerie,Topshop US,"Think cute prints and patterns for these comfy boypants. Crafted from a stretchy cotton blend, they feature an all-over print of Disney's Beauty and the Beast with a low-rise waistband for total comfort. 95% Cotton, 5% Elastane. Machine wash.",5,2,NULL,"2,4,6,8,10,12","4,6",MULTI
Modern Cotton Bikini Briefs by Calvin Klein, $35.00, $35.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/modern-cotton-bikini-briefs-by-calvin-klein-4249454,US TOPSHOP,Lingerie,Topshop US,"Modern cotton bikini briefs by Calvin Klein Underwear. 53% Cotton, 35% Modal, 12% Elastane. Machine wash.",NULL,NULL,NULL,"XS,S,M,L,XL","M,L",GREY MARL
Topshop Logo Seamless Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/topshop-logo-seamless-thong-6596890,US TOPSHOP,Lingerie,Topshop US,"Bright coral seamless sporty thong with 'Topshop' logo detail. 49% Nylon, 39% Polyester, 12% Elastane. Machine wash.",NULL,NULL,NULL,"S,M,L","S,M,L",Bright Coral
